# Generated 2025/02/17 15:09:35 by OpenQuake Engine v3.16.0 and OpenQuake Integrated Risk Modelling Toolkit v3.16.3,,,,,,,,,,,,,,,,,,,,,,,
# poe = 0.02000,,,,,,,,,,,,,,,,,,,,,,,
# return_period = 2500,,,,,,,,,,,,,,,,,,,,,,,
lon,lat,mean_PGA,mean_SA(0.01),mean_SA(0.02),mean_SA(0.03),mean_SA(0.05),mean_SA(0.075),mean_SA(0.1),mean_SA(0.15),mean_SA(0.2),mean_SA(0.25),mean_SA(0.3),mean_SA(0.4),mean_SA(0.5),mean_SA(0.75),mean_SA(1.0),mean_SA(1.5),mean_SA(2.0),mean_SA(3.0),mean_SA(4.0),mean_SA(5.0),mean_SA(7.5),mean_SA(10.0)
-115.3401354,32.5011417,0.922350764,0.911184013,0.923578501,0.979673624,1.099377751,1.314754367,1.476720452,1.787838817,1.887588382,1.922688007,1.88818264,1.74046433,1.580261588,1.359018564,1.181083918,0.897554278,0.694634795,0.443913639,0.305527598,0.218008965,0.096063174,0.048551891
-115.3401557,32.49664509,0.930793762,0.919152796,0.932052314,0.989807367,1.110878825,1.320578575,1.486977696,1.80018127,1.900596857,1.936635375,1.903151989,1.75596714,1.595507264,1.373121262,1.197183132,0.908796251,0.704495668,0.450143903,0.309836328,0.221118957,0.097363196,0.049145702
-115.3401759,32.49214848,0.939699352,0.927633047,0.941045105,1.000233889,1.122599602,1.326806188,1.49752748,1.81264627,1.913773894,1.950786233,1.918353558,1.771862149,1.611208916,1.387685776,1.213925004,0.92045635,0.7147609,0.456632465,0.314323545,0.224360541,0.098717414,0.049722459
-115.3401962,32.48765187,0.948699176,0.936304927,0.950168848,1.010646701,1.134177446,1.33334136,1.508051634,1.824885368,1.926806808,1.964739919,1.933399558,1.787607908,1.626897216,1.402251959,1.230771422,0.932091475,0.725026429,0.463132352,0.318818778,0.227609828,0.10007181,0.050297301
-115.3400543,32.51912813,0.89757967,0.887794316,0.898586214,0.947862267,1.060696602,1.29638648,1.443670034,1.745074749,1.842338681,1.874490142,1.836993456,1.68913734,1.530518889,1.30961442,1.129571795,0.857516408,0.662984908,0.423789561,0.291601568,0.207931072,0.091855347,0.04643837
-115.3400746,32.51463152,0.901777923,0.891828477,0.902907729,0.95343256,1.068175793,1.299789786,1.449709535,1.753611088,1.851325989,1.883958697,1.846898794,1.698815346,1.539741755,1.320791125,1.138934255,0.865783215,0.668755352,0.427465022,0.294152766,0.209779024,0.092626318,0.046824198
-115.3400949,32.51013491,0.907699227,0.897454798,0.908911586,0.961277723,1.077875257,1.304278135,1.457893968,1.764415383,1.862805009,1.896157026,1.859840751,1.711692929,1.552211642,1.33305645,1.151794195,0.876971126,0.676666915,0.432504058,0.297638923,0.212307528,0.093680739,0.047353566
-115.3401152,32.5056383,0.914559543,0.90389204,0.915804088,0.970076799,1.088311434,1.309287667,1.466962814,1.775857449,1.874924421,1.909132957,1.873679042,1.725629449,1.565760612,1.345601916,1.165901542,0.88689369,0.685330093,0.438005388,0.301443458,0.215060636,0.094831631,0.047930349
-115.3399732,32.53711456,0.886067212,0.876285255,0.886162043,0.93185848,1.037707329,1.275169253,1.425654054,1.717365742,1.813046694,1.843425632,1.804789305,1.657593012,1.50026226,1.272874355,1.098344088,0.829904914,0.643382192,0.411168277,0.282792509,0.20154126,0.089170165,0.045089494
-115.3399935,32.53261795,0.88824296,0.878541112,0.888529956,0.934926271,1.042298436,1.280537486,1.429244041,1.723142147,1.819237232,1.850033045,1.811619163,1.664314508,1.506732702,1.280801654,1.10514915,0.835952282,0.647728205,0.413989544,0.284769684,0.20297879,0.089777991,0.045395844
-115.3400138,32.52812134,0.890834451,0.88116765,0.891390145,0.938616157,1.047680855,1.286717892,1.433428407,1.729717135,1.826231599,1.857450485,1.819324732,1.671862841,1.513979912,1.289630651,1.112688661,0.84262985,0.652477264,0.417056024,0.286908746,0.20453243,0.090432473,0.045725353
-115.3400341,32.52362474,0.893909514,0.884227276,0.89476341,0.942929387,1.053841352,1.293273091,1.438232064,1.737073183,1.833966732,1.865638137,1.827794075,1.680163622,1.521930933,1.299258113,1.120833158,0.849816799,0.657568634,0.420322388,0.289188415,0.206185713,0.091125548,0.046072476
-115.339892,32.55510099,0.882204354,0.872120798,0.882006466,0.927360356,1.030326009,1.265008092,1.419256806,1.70607233,1.800308466,1.82968235,1.790711641,1.643438816,1.486829758,1.25582397,1.083265662,0.816172957,0.633233666,0.404380172,0.277924031,0.197970033,0.087630488,0.044312228
-115.3399123,32.55060438,0.882582903,0.872548878,0.882414103,0.927504957,1.030828118,1.266195178,1.419875622,1.70746851,1.802064061,1.831622243,1.792670846,1.645440102,1.488686442,1.25833869,1.085585356,0.818366885,0.634911537,0.405548632,0.278787225,0.198609576,0.087912306,0.044454485
-115.3399326,32.54610778,0.883286893,0.873324573,0.883180141,0.928206325,1.032097697,1.268118978,1.421043992,1.709645033,1.804608941,1.834356546,1.795465469,1.648278952,1.491372347,1.261796117,1.088678002,0.821217775,0.637040317,0.406998843,0.279836267,0.19938013,0.088247538,0.044623438
-115.3399529,32.54161117,0.884327173,0.874448299,0.884292901,0.929503381,1.034129143,1.270821571,1.422793746,1.712628484,1.807937145,1.837927341,1.799114227,1.651955485,1.494873643,1.266197681,1.092556834,0.824731648,0.639630616,0.408717215,0.281065971,0.200280845,0.088633977,0.044819623
-115.340459,32.42919597,1.051833034,1.038930893,1.057335138,1.12649703,1.255036831,1.421862364,1.616186738,1.954705119,2.044264555,2.071427345,2.067773104,1.972151041,1.82209599,1.59758544,1.432560205,1.09705317,0.874775767,0.558655858,0.38505885,0.271911293,0.118668951,0.058559321
-115.3404792,32.42469936,1.043481827,1.030468941,1.048418403,1.116889954,1.245246887,1.415983915,1.61014986,1.949682593,2.041072369,2.066662312,2.061780453,1.957928538,1.805242062,1.579502463,1.415687799,1.081489325,0.860682905,0.549985647,0.379510581,0.268599182,0.117337078,0.057931866
-115.3404994,32.42020275,1.031882524,1.018730879,1.036086559,1.103650808,1.232031703,1.40760076,1.601357341,1.941991448,2.03662324,2.059911251,2.053569078,1.938392043,1.782436371,1.555249333,1.393100858,1.060681701,0.841831088,0.5383057,0.371642917,0.264085978,0.115503639,0.057053365
-115.3405195,32.41570614,1.018876791,1.00560534,1.02231586,1.088858843,1.217519879,1.398118019,1.59122026,1.933130026,2.032912016,2.052693605,2.045042038,1.917150021,1.758041382,1.529743433,1.369508266,1.039109707,0.822381616,0.526235402,0.363513142,0.259397984,0.113591053,0.056126829
-115.3403782,32.4471824,1.063336968,1.050715327,1.06985271,1.139939189,1.269253731,1.427890301,1.621817708,1.955725074,2.046927691,2.076061964,2.074965,1.992692947,1.848029494,1.626588106,1.459993124,1.122772694,0.89342016,0.572798193,0.392558664,0.277064562,0.120667815,0.059469484
-115.3403984,32.44268579,1.069522619,1.056974053,1.076435208,1.146881223,1.276082397,1.433362007,1.627370119,1.962897778,2.051083565,2.08165288,2.081412792,2,1.862291574,1.64254868,1.475200415,1.137251616,0.904043734,0.581172407,0.39743337,0.280599654,0.122137666,0.060173981
-115.3404186,32.43818918,1.063951969,1.05125916,1.0703789,1.140496612,1.269558549,1.429916263,1.624153376,1.960569143,2.048883915,2.078252316,2.076810598,1.993849993,1.848474026,1.626549125,1.459796309,1.122487903,0.893346786,0.57294482,0.392787486,0.277327895,0.120823175,0.059562597
-115.3404388,32.43369257,1.054561615,1.041680455,1.06026876,1.129771471,1.258594394,1.423425198,1.617754579,1.95496583,2.04470253,2.072220564,2.069061041,1.976068854,1.826960444,1.602458596,1.436894059,1.100842834,0.877636015,0.560476363,0.385959029,0.272490442,0.118865788,0.058639806
-115.3402974,32.46516883,1.009387136,0.996360064,1.012909293,1.079248548,1.207372665,1.383042574,1.572456598,1.898623466,2.00678277,2.037840128,2.029187679,1.892885685,1.735933065,1.507614851,1.348340631,1.018662333,0.802486897,0.512124181,0.352666199,0.252063036,0.110236652,0.054513678
-115.3403176,32.46067222,1.019197106,1.006136417,1.023120999,1.090283394,1.218942165,1.391529799,1.582504034,1.910301805,2.019515753,2.043897152,2.036665678,1.910039902,1.754229069,1.525871277,1.365154386,1.033944249,0.816330671,0.5208866,0.358734637,0.256043315,0.111927755,0.055251595
-115.3403378,32.45617561,1.03508687,1.022135854,1.039858222,1.108124256,1.237216711,1.404656649,1.597221255,1.927108884,2.032275915,2.054499626,2.049329519,1.938954353,1.786270976,1.559287667,1.396345735,1.062825084,0.842741132,0.53761524,0.370285183,0.262865692,0.114774823,0.05663579
-115.340358,32.45167901,1.050262094,1.037467599,1.055930376,1.125200748,1.254520178,1.417137742,1.610684752,1.942564368,2.039501905,2.065650702,2.062605858,1.967379451,1.818550587,1.593984365,1.429007649,1.093429685,0.870896459,0.555498421,0.382624567,0.270095438,0.11778269,0.058087163
-115.3402164,32.48315526,0.960856318,0.948219597,0.962643027,1.024493694,1.14918077,1.342735052,1.521420717,1.84031558,1.943408489,1.982701659,1.953052163,1.808780074,1.648349404,1.422568679,1.254518151,0.948576927,0.739643693,0.472375095,0.325207233,0.232220501,0.101994723,0.051108897
-115.3402367,32.47865865,0.97355777,0.960765421,0.97574532,1.03887105,1.164600492,1.35303092,1.535054803,1.856026053,1.960297942,2.001094818,1.973159313,1.830770612,1.670912862,1.444119334,1.279953599,0.966166019,0.755313575,0.482283205,0.332053185,0.23716034,0.104053095,0.051969126
-115.3402569,32.47416205,0.986249089,0.97335583,0.988883376,1.053196669,1.179858208,1.363521814,1.54844594,1.871327281,1.97685945,2.019198418,1.993083239,1.852730393,1.693680406,1.466104269,1.306121349,0.984218657,0.771478355,0.492500216,0.339111179,0.242259473,0.106176578,0.052848659
-115.3402771,32.46966544,0.998425424,0.985455036,1.001519799,1.066909909,1.194369316,1.373718977,1.561112523,1.885697961,1.992595434,2.03184104,2.012063026,1.873831987,1.715774179,1.487695575,1.330076456,1.00210166,0.787533402,0.502666414,0.346123487,0.247332007,0.108281381,0.053713832
-115.3394848,32.64503315,0.962833583,0.950919092,0.96524179,1.024118781,1.142060399,1.338239312,1.508275628,1.807074547,1.904100895,1.940098047,1.911957502,1.772723198,1.615523219,1.389140487,1.20945251,0.911339104,0.702109098,0.444429427,0.303505242,0.215218991,0.094080441,0.047284111
-115.3395052,32.64053654,0.954828799,0.94287467,0.956806779,1.01508379,1.132627964,1.33217907,1.50079,1.798917174,1.895086765,1.929949284,1.900375605,1.759082794,1.601050973,1.37487185,1.192968607,0.900073409,0.692388535,0.438488334,0.29954499,0.212460682,0.092993423,0.046767086
-115.3395256,32.63603994,0.946912289,0.934952617,0.948513925,1.006174564,1.123239994,1.326244593,1.49314642,1.79057157,1.885967851,1.919778943,1.888896585,1.745893359,1.587335587,1.361600161,1.17781806,0.889763713,0.683557987,0.433120549,0.295979589,0.209979028,0.092019573,0.046303373
-115.339546,32.63154333,0.941731095,0.92980659,0.943121374,1.000316739,1.11698091,1.322400212,1.487943769,1.784914494,1.879817843,1.913015962,1.881329536,1.737381935,1.57874155,1.353466153,1.168719649,0.883620083,0.678361595,0.42999655,0.293922722,0.208557576,0.091468394,0.046042334
-115.3394031,32.66301958,0.983816803,0.972094476,0.987513244,1.047845006,1.166565776,1.354188561,1.526576281,1.826919198,1.926558018,1.966330409,1.942676902,1.81040132,1.65693891,1.431552291,1.259572864,0.945900679,0.732420325,0.463174045,0.316087425,0.224018723,0.097552352,0.048908699
-115.3394235,32.65852298,0.977997243,0.966198027,0.981304288,1.04125917,1.159866691,1.349840641,1.521730185,1.821718693,1.92051053,1.959144115,1.934104562,1.799668312,1.6448946,1.418967247,1.244535327,0.935463309,0.723203421,0.457450628,0.312239289,0.221319199,0.096486002,0.048425838
-115.3394439,32.65402637,0.975290239,0.963471115,0.978422701,1.038185477,1.156679749,1.347738266,1.519402504,1.819240928,1.917654276,1.955753565,1.930063367,1.794630885,1.639319062,1.413175702,1.237647653,0.930700362,0.718996942,0.454811364,0.310458124,0.220072821,0.095995136,0.048191052
-115.3394644,32.64952976,0.969923735,0.958062768,0.972738862,1.032126427,1.150384903,1.343637824,1.514689088,1.814098954,1.911881804,1.949023008,1.92222631,1.785059333,1.628823042,1.402477622,1.225024581,0.9220137,0.711390913,0.450113922,0.307305783,0.217871279,0.095126592,0.047779538
-115.3393214,32.68100602,0.987447381,0.975899875,0.991622508,1.052090764,1.170403719,1.356306553,1.5280931,1.827659249,1.928527117,1.969752192,1.948065877,1.819095135,1.668156624,1.444988728,1.276653647,0.958335757,0.743729413,0.470406204,0.321006149,0.227480918,0.098934963,0.049463913
-115.3393418,32.67650941,0.993128836,0.981600344,0.99760884,1.058488011,1.177102089,1.360780001,1.533310413,1.833616376,1.935136676,1.977233768,1.956493139,1.82909596,1.679176211,1.456258416,1.289950728,0.967450082,0.751706541,0.475257248,0.324250132,0.229754075,0.099826194,0.049808361
-115.3393623,32.6720128,0.996056437,0.984542668,1.000712991,1.061782718,1.180541992,1.363079786,1.535921574,1.836664557,1.938532114,1.9811064,1.960822582,1.834328651,1.685151696,1.462509751,1.297273517,0.972509265,0.756098926,0.477893084,0.325995415,0.230967939,0.100294143,0.049982078
-115.3393827,32.66751619,0.991833627,0.980242431,0.996109188,1.05691278,1.175641894,1.35998106,1.532851458,1.833573699,1.934563041,1.97607398,1.954473853,1.825628042,1.674523234,1.450393915,1.282312632,0.96181649,0.74653846,0.471926957,0.321972221,0.228146538,0.099181071,0.049547471
-115.3354583,32.35725024,0.95174396,0.939695001,0.953161597,1.014490604,1.156568289,1.359149575,1.548040867,1.913614511,2.028725624,2.039695024,2.017579794,1.841879964,1.666954637,1.439460397,1.278506756,0.967829525,0.760414481,0.489526033,0.339861184,0.244556412,0.107879125,0.053695049
-115.3354787,32.35275363,0.958518863,0.946105063,0.959596336,1.021291614,1.163741231,1.364017248,1.555052996,1.921816349,2.029823303,2.042482853,2.02819705,1.852842331,1.677660823,1.449702859,1.291147351,0.976668,0.768602252,0.494902194,0.343693167,0.247394711,0.109126158,0.054231305
-115.335499,32.34825702,0.966590762,0.953928113,0.967646122,1.029892802,1.172851086,1.36991632,1.563220143,1.931766987,2.030242443,2.045776129,2.033969879,1.866696835,1.691408634,1.462881446,1.307442307,0.988027155,0.779122233,0.501792967,0.348579884,0.251024455,0.110705517,0.054904845
-115.3355194,32.34376041,0.975204527,0.962411642,0.976444542,1.039458394,1.183072448,1.377257943,1.571922421,1.942430139,2.030681133,2.04919219,2.039246321,1.882008314,1.706846118,1.477763534,1.325349808,1.000903845,0.791064978,0.509588003,0.354104549,0.254917294,0.112260945,0.055660911
-115.3398107,32.57308742,0.884974122,0.874729812,0.884847999,0.932087123,1.036769509,1.269134283,1.422971725,1.709659696,1.802339196,1.831496596,1.792766452,1.645092249,1.488687158,1.256560206,1.082943916,0.81487751,0.631745279,0.402904034,0.276640177,0.196912467,0.087108575,0.044033341
-115.339831,32.56859082,0.883513868,0.873318136,0.883346438,0.929999292,1.033804893,1.266540051,1.420928359,1.707097292,1.800147653,1.829308391,1.790434122,1.642968178,1.486643314,1.254511714,1.081522107,0.813936174,0.631234765,0.402723879,0.276592433,0.196915835,0.087134428,0.04405313
-115.3398513,32.56409421,0.882555068,0.872400045,0.882348061,0.928497374,1.031681776,1.264944553,1.4196347,1.705663323,1.799072504,1.828280568,1.789324045,1.641964436,1.485607982,1.25369525,1.081072092,0.813804805,0.631298184,0.402905464,0.276789814,0.197091758,0.087230071,0.044106625
-115.3398717,32.5595976,0.882178545,0.872057557,0.881961823,0.927686036,1.030613065,1.264564991,1.419160008,1.705464721,1.799278498,1.828551292,1.789559364,1.642252564,1.485790133,1.25424242,1.081727386,0.814614713,0.632007003,0.403485835,0.277251035,0.197456777,0.087400481,0.044194736
-115.3397293,32.59107386,0.894246161,0.883514166,0.894221544,0.94433701,1.053507924,1.284713507,1.435501575,1.724890947,1.816486239,1.845778584,1.807913184,1.659452558,1.50231123,1.270954251,1.093648195,0.822857916,0.636650205,0.405373365,0.277972609,0.197684407,0.087312214,0.044096876
-115.3397497,32.58657725,0.891115665,0.880555987,0.891053557,0.940349877,1.048304439,1.279648066,1.431488991,1.72005415,1.811764121,1.840955734,1.802762628,1.654446244,1.49751687,1.265681148,1.089574575,0.819686592,0.634613752,0.404263914,0.277307361,0.197256103,0.08716809,0.044035714
-115.33977,32.58208064,0.888802171,0.878368735,0.888713062,0.937289298,1.044120431,1.275745869,1.428343654,1.716266394,1.808216095,1.83740294,1.798988581,1.650874853,1.494146466,1.262118936,1.086954117,0.817735016,0.633424461,0.403666914,0.276990801,0.197071478,0.087121114,0.04402167
-115.3397903,32.57758403,0.886744678,0.87641871,0.886646628,0.934524477,1.04023385,1.272222519,1.425464392,1.712769508,1.805046439,1.834237933,1.795633197,1.647740245,1.49120903,1.259107232,1.084773421,0.816145658,0.632478774,0.403223366,0.276774436,0.196963623,0.087103955,0.044022378
-115.3396479,32.60906029,0.911239922,0.899826586,0.911575973,0.965142369,1.078489542,1.300942421,1.455581307,1.748708963,1.841097355,1.871253729,1.835365295,1.68749392,1.529378891,1.302416921,1.118745685,0.843326569,0.650209725,0.413206756,0.282950729,0.201020554,0.088552438,0.044668008
-115.3396682,32.60456368,0.906709492,0.895457625,0.906940401,0.959712267,1.072170019,1.297885418,1.450433612,1.742714882,1.8348037,1.864690781,1.828257322,1.680058599,1.52213943,1.293840408,1.111822963,0.83762151,0.646412075,0.41099301,0.281528115,0.200056061,0.08818911,0.044498447
-115.3396886,32.60006707,0.902290344,0.891200542,0.902417123,0.954324305,1.065787435,1.294902563,1.445284486,1.736655474,1.828460932,1.858123302,1.821180224,1.672764182,1.515105844,1.285587072,1.105234504,0.832225859,0.642831862,0.408915311,0.280203253,0.199162632,0.087854959,0.044343829
-115.339709,32.59557046,0.898093581,0.887175143,0.89812392,0.949136138,1.059513211,1.290810704,1.440240383,1.730632305,1.822242022,1.85172224,1.814297795,1.665783763,1.508395076,1.277845502,1.099084496,0.827219665,0.639521122,0.40700075,0.278991073,0.198357061,0.087554656,0.04420634
-115.3395664,32.62704672,0.935769916,0.923901379,0.936935365,0.993555486,1.1097368,1.318074584,1.481858492,1.778236866,1.872606158,1.905157208,1.87257266,1.727665782,1.568995357,1.344303608,1.158580184,0.87676686,0.672602654,0.426544428,0.291651279,0.206990734,0.090859547,0.045755297
-115.3395867,32.62255011,0.929364026,0.917571425,0.930298567,0.986246169,1.101840496,1.313499689,1.475174785,1.770850182,1.864691138,1.896552086,1.863052368,1.717225194,1.558608651,1.334607482,1.147924304,0.867849946,0.666569233,0.422932118,0.289283514,0.205356851,0.090224229,0.045456123
-115.3396071,32.6180535,0.922801495,0.911109507,0.923504353,0.978700757,1.093607545,1.308889985,1.468201041,1.763113141,1.856390953,1.887552261,1.853187084,1.706502676,1.54799509,1.324752808,1.137175679,0.858765602,0.660508871,0.419310898,0.286916226,0.203730434,0.089593291,0.045159128
-115.3396275,32.6135569,0.916331947,0.904771268,0.916812658,0.971157432,1.085298419,1.304425359,1.461202979,1.755190849,1.847946882,1.878491998,1.843245506,1.695842624,1.537515521,1.312233567,1.126714587,0.849950492,0.654618919,0.415801615,0.284629464,0.202162206,0.088987723,0.04487275
